Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
90;5000154503;"Thinking Skills and Creativity";journal;"18711871";"Elsevier B.V.";No;No;1,162;Q1;75;193;385;14850;2226;385;4,93;76,94;50,17;2;51;Netherlands;Western Europe;"Elsevier B.V.";"2006-2025";"Education (Q1)";"Social Sciences"
91;28874;"European Journal of Psychology of Education";journal;"18785174, 02562928";"Springer Netherlands";No;No;1,161;Q1;72;85;163;5411;595;162;3,57;63,66;59,06;3;26;Netherlands;Western Europe;"Springer Netherlands";"1986-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
92;21100385802;"Interactive Technology and Smart Education";journal;"17415659, 17588510";"Emerald Publishing";No;No;1,149;Q1;39;30;88;1830;616;84;5,25;61,00;39,74;0;19;United Kingdom;Western Europe;"Emerald Publishing";"2004-2025";"Computer Science (miscellaneous) (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
93;5700164380;"Comunicar";journal;"19883293, 11343478";"Grupo Comunicar Ediciones";Yes;Yes;1,147;Q1;61;41;121;1955;680;121;5,62;47,68;53,49;0;19;Spain;Western Europe;"Grupo Comunicar Ediciones";"2008-2023";"Communication (Q1); Cultural Studies (Q1); Education (Q1)";"Social Sciences"
94;5600155022;"Current Issues in Language Planning";journal;"14664208";"Taylor and Francis Ltd.";No;No;1,144;Q1;38;28;78;1766;238;77;2,94;63,07;54,90;1;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
95;21100228541;"International Journal of Child-Computer Interaction";journal;"22128689";"Elsevier B.V.";No;No;1,142;Q1;43;46;154;3065;675;146;4,18;66,63;65,32;2;9;Netherlands;Western Europe;"Elsevier B.V.";"2013-2025";"Education (Q1); Human-Computer Interaction (Q1)";"Computer Science; Social Sciences"
96;22281;"Reading and Writing";journal;"09224777, 15730905";"Springer Netherlands";No;No;1,138;Q1;98;107;312;6943;983;306;2,63;64,89;64,79;5;66;Netherlands;Western Europe;"Springer Netherlands";"1989-2025";"Education (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1); Speech and Hearing (Q1)";"Health Professions; Psychology; Social Sciences"
97;5800228211;"European Physical Education Review";journal;"1356336X, 17412749";"SAGE Publications Ltd";No;No;1,136;Q1;59;34;173;1910;649;172;3,33;56,18;36,44;0;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1995-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)";"Health Professions; Medicine; Social Sciences"
98;12834;"Journal of Research in Reading";journal;"14679817, 01410423";"Wiley-Blackwell Publishing Ltd";No;No;1,133;Q1;66;22;107;1169;307;106;2,88;53,14;56,25;1;20;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)";"Psychology; Social Sciences"
99;13344;"Social Psychology of Education";journal;"15731928, 13812890";"Springer Netherlands";No;No;1,131;Q1;70;71;206;5279;800;206;3,42;74,35;54,22;2;24;Netherlands;Western Europe;"Springer Netherlands";"1996-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
100;29390;"Gender and Education";journal;"13600516, 09540253";"Routledge";No;No;1,127;Q1;80;50;203;2397;613;197;2,67;47,94;85,59;2;30;United Kingdom;Western Europe;"Routledge";"1989-2025";"Education (Q1); Gender Studies (Q1)";"Social Sciences"
101;144970;"Science and Education";journal;"09267220";"Springer Netherlands";No;No;1,121;Q1;64;79;192;5696;689;179;3,05;72,10;48,59;1;9;Netherlands;Western Europe;"Springer Netherlands";"1992-2025";"Education (Q1)";"Social Sciences"
102;144953;"Journal of Educational Change";journal;"13892843";"Springer Netherlands";No;No;1,109;Q1;53;39;83;2793;394;79;4,45;71,62;66,39;9;18;Netherlands;Western Europe;"Springer Netherlands";"2005-2025";"Education (Q1)";"Social Sciences"
103;12099;"British Educational Research Journal";journal;"14693518, 01411926";"Routledge";No;No;1,102;Q1;107;71;233;4764;791;226;3,37;67,10;54,80;8;41;United Kingdom;Western Europe;"Routledge";"1978-2025";"Education (Q1)";"Social Sciences"
104;21100217601;"ZDM - International Journal on Mathematics Education";journal;"18639704, 18639690";"Springer Verlag";No;No;1,102;Q1;74;93;327;4763;1144;318;2,74;51,22;52,87;2;24;Germany;Western Europe;"Springer Verlag";"1997-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
105;145735;"Language Learning Journal";journal;"09571736";"Taylor and Francis Ltd.";No;No;1,097;Q1;43;51;163;2670;505;157;3,21;52,35;60,00;1;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
106;12100155706;"Journal of Language, Identity and Education";journal;"15327701, 15348458";"Routledge";No;No;1,094;Q1;37;91;103;4667;354;100;3,15;51,29;73,62;3;14;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
107;28806;"Nurse Education Today";journal;"15322793, 02606917";"Churchill Livingstone";No;No;1,091;Q1;109;277;1094;11373;4719;1053;4,06;41,06;72,21;3;126;United Kingdom;Western Europe;"Churchill Livingstone";"1981-2025";"Education (Q1); Nursing (miscellaneous) (Q1)";"Nursing; Social Sciences"
108;23237;"Studies in Educational Evaluation";journal;"0191491X";"Elsevier Ltd";No;No;1,084;Q1;63;57;315;3570;1189;313;3,54;62,63;46,24;4;17;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2025";"Education (Q1)";"Social Sciences"
109;24482;"Children and Youth Services Review";journal;"01907409";"Elsevier Ltd";No;No;1,064;Q1;123;480;1777;29753;6292;1758;2,81;61,99;68,12;40;306;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2025";"Education (Q1); Social Work (Q1); Sociology and Political Science (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
110;20934;"Sport, Education and Society";journal;"14701243, 13573322";"Routledge";No;No;1,064;Q1;83;81;239;4371;805;232;3,16;53,96;48,15;1;40;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine; Social Sciences"
111;21101060650;"Journal of Second Language Pronunciation";journal;"22151931, 2215194X";"John Benjamins Publishing Company";No;No;1,062;Q1;12;26;54;558;113;54;1,03;21,46;61,90;0;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"2019-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
112;19700187624;"Open Learning";journal;"02680513, 14699958";"Routledge";No;No;1,062;Q1;45;30;68;1137;292;58;4,16;37,90;61,40;6;10;United Kingdom;Western Europe;"Routledge";"1970, 1986-2025";"Education (Q1); E-learning (Q1)";"Social Sciences"
113;200147112;"Teaching in Higher Education";journal;"14701294, 13562517";"Routledge";No;No;1,061;Q1;82;134;215;7111;958;208;3,72;53,07;64,07;11;47;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1)";"Social Sciences"
114;12073;"International Journal of Educational Research";journal;"08830355";"Elsevier B.V.";No;No;1,060;Q1;86;124;456;8432;1807;454;3,09;68,00;59,81;8;48;United Kingdom;Western Europe;"Elsevier B.V.";"1986-2025";"Education (Q1)";"Social Sciences"
115;145202;"Journal of Mathematics Teacher Education";journal;"13864416";"Springer Netherlands";No;No;1,060;Q1;52;45;95;2377;241;80;2,46;52,82;59,83;2;2;Netherlands;Western Europe;"Springer Netherlands";"2005-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
116;19692;"Economics of Education Review";journal;"02727757";"Elsevier Ltd";No;No;1,059;Q1;109;110;241;5475;573;241;2,05;49,77;36,90;53;79;United Kingdom;Western Europe;"Elsevier Ltd";"1981-1982, 1984-2025";"Economics and Econometrics (Q1); Education (Q1)";"Economics, Econometrics and Finance; Social Sciences"
117;20970;"Environmental Education Research";journal;"14695871, 13504622";"Carfax Publishing Ltd.";No;No;1,054;Q1;98;105;301;6634;1117;292;3,43;63,18;55,81;10;91;United Kingdom;Western Europe;"Carfax Publishing Ltd.";"1995-2025";"Education (Q1)";"Social Sciences"
118;11700154505;"Journal of Hospitality, Leisure, Sport and Tourism Education";journal;"14738376";"Elsevier B.V.";No;No;1,051;Q1;46;43;137;2490;796;136;6,07;57,91;53,04;1;27;Netherlands;Western Europe;"Elsevier B.V.";"2008-2025";"Education (Q1); Tourism, Leisure and Hospitality Management (Q1)";"Business, Management and Accounting; Social Sciences"
119;22053;"European Journal of Special Needs Education";journal;"08856257, 1469591X";"Routledge";No;No;1,048;Q1;57;63;188;2686;703;181;3,87;42,63;68,62;6;50;United Kingdom;Western Europe;"Routledge";"1986-2025";"Education (Q1); Health Professions (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Health Professions; Psychology; Social Sciences"
120;13460;"Learning Environments Research";journal;"15731855, 13871579";"Springer Netherlands";No;No;1,046;Q1;50;47;100;2492;459;99;3,83;53,02;59,15;2;16;Netherlands;Western Europe;"Springer Netherlands";"2000-2001, 2003-2025";"Communication (Q1); Education (Q1); E-learning (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
121;97030;"Research in Science Education";journal;"15731898, 0157244X";"Springer Netherlands";No;No;1,045;Q1;72;65;340;3125;1018;324;2,74;48,08;51,59;0;15;Netherlands;Western Europe;"Springer Netherlands";"1971-2025";"Education (Q1)";"Social Sciences"
122;200147127;"Scandinavian Journal of Educational Research";journal;"14701170, 00313831";"Routledge";No;No;1,043;Q1;60;78;239;4295;700;239;2,56;55,06;61,86;16;31;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
123;144837;"International Journal of Science and Mathematics Education";journal;"15710068";"Springer Netherlands";No;No;1,038;Q1;60;108;276;6046;889;275;2,94;55,98;51,66;2;28;Netherlands;Western Europe;"Springer Netherlands";"2003-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
124;18947;"User Modeling and User-Adapted Interaction";journal;"15731391, 09241868";"Springer Netherlands";No;No;1,038;Q1;87;32;85;2629;441;79;4,73;82,16;47,15;1;6;Netherlands;Western Europe;"Springer Netherlands";"1991-2025";"Computer Science Applications (Q1); Education (Q1); Human-Computer Interaction (Q2)";"Computer Science; Social Sciences"
125;5600153491;"Journal of Multilingual and Multicultural Development";journal;"01434632";"Routledge";No;No;1,037;Q1;70;151;232;8569;724;220;2,97;56,75;54,17;1;31;United Kingdom;Western Europe;"Routledge";"1980-2025";"Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
126;21100847441;"Journal of New Approaches in Educational Research";journal;"22547339";"Springer International Publishing";Yes;Yes;1,033;Q1;28;20;61;1167;328;61;5,24;58,35;50,77;2;12;Spain;Western Europe;"Springer International Publishing";"2017-2025";"Education (Q1)";"Social Sciences"
127;130100;"Journal of Educational Administration";journal;"09578234";"Emerald Group Publishing Ltd.";No;No;1,022;Q1;75;40;137;2413;434;121;2,60;60,33;41,94;0;17;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1963-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
128;21101092873;"International Journal of Educational Research Open";journal;"26663740";"Elsevier Ltd";Yes;No;1,012;Q1;22;87;209;5174;1223;209;2,97;59,47;62,04;2;41;United Kingdom;Western Europe;"Elsevier Ltd";"2020-2025";"Education (Q1)";"Social Sciences"
129;19700174688;"Medical Education Online";journal;"10872981";"Taylor and Francis Ltd.";Yes;No;1,012;Q1;55;117;291;4650;1088;243;3,55;39,74;57,17;0;49;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
130;22894;"Research Evaluation";journal;"09582029, 14715449";"Oxford University Press";No;No;1,008;Q1;65;56;108;3368;452;108;3,60;60,14;42,74;6;9;United Kingdom;Western Europe;"Oxford University Press";"1991-1996, 1998-2025";"Education (Q1); Library and Information Sciences (Q1)";"Social Sciences"
131;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;1,007;Q1;38;20;62;1387;251;60;3,88;69,35;46,67;1;7;Germany;Western Europe;"Elsevier GmbH";"2012-2025";"Education (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
132;21101022197;"Nordic Journal of Studies in Educational Policy";journal;"20020317";"Taylor and Francis Ltd.";Yes;Yes;1,006;Q1;22;22;64;1478;223;56;1,53;67,18;47,37;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q1)";"Social Sciences"
133;12100156346;"Interpreter and Translator Trainer";journal;"1750399X, 17570417";"Taylor and Francis Ltd.";No;No;1,005;Q1;36;33;78;1617;189;76;2,34;49,00;61,02;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2007-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
134;21100902871;"International Journal for Educational Integrity";journal;"18332595";"BioMed Central Ltd";Yes;No;0,997;Q1;28;25;66;1257;299;64;4,73;50,28;39,39;3;4;United Kingdom;Western Europe;"BioMed Central Ltd";"2015-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
135;15315;"Oxford Review of Education";journal;"14653915, 03054985";"Routledge";No;No;0,987;Q1;81;47;142;2430;500;138;2,63;51,70;53,57;9;16;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q1)";"Social Sciences"
136;300147008;"European Journal of Cultural Studies";journal;"13675494";"SAGE Publications Ltd";No;No;0,986;Q1;62;55;247;2632;741;242;2,57;47,85;67,47;2;22;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
137;21100894523;"She Ji";journal;"24058718, 24058726";"";Yes;No;0,984;Q1;26;28;91;1188;239;69;1,80;42,43;44,44;0;10;Netherlands;Western Europe;"";"2015-2024";"Economics, Econometrics and Finance (miscellaneous) (Q1); Education (Q1); Visual Arts and Performing Arts (Q1); Management of Technology and Innovation (Q2)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
138;5700156763;"Teachers and Teaching: Theory and Practice";journal;"13540602, 14701278";"Taylor and Francis Ltd.";No;No;0,980;Q1;80;71;144;3777;450;143;2,54;53,20;71,08;3;26;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
139;11300153602;"Parenting";journal;"15295192, 15327922";"Psychology Press Ltd";No;No;0,979;Q1;60;10;45;627;144;45;1,59;62,70;73,33;0;1;United Kingdom;Western Europe;"Psychology Press Ltd";"2001-2025";"Education (Q1); Social Psychology (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
140;29540;"Australian Educational Researcher";journal;"03116999";"Springer Netherlands";No;No;0,972;Q1;47;85;151;4223;469;148;2,98;49,68;69,66;15;37;Netherlands;Western Europe;"Springer Netherlands";"1985-1996, 2001, 2003-2025";"Education (Q1)";"Social Sciences"
141;100147342;"European Journal of Education";journal;"14653435, 01418211";"Wiley-Blackwell Publishing Ltd";No;No;0,971;Q1;63;52;144;2158;520;127;3,42;41,50;59,68;4;34;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2005-2025";"Education (Q1)";"Social Sciences"
142;29275;"Journal of Geography in Higher Education";journal;"03098265, 14661845";"Routledge";No;No;0,971;Q1;62;49;109;2454;369;104;2,89;50,08;52,83;1;21;United Kingdom;Western Europe;"Routledge";"1977-2025";"Education (Q1); Geography, Planning and Development (Q1)";"Social Sciences"
143;19700201422;"Computer Science Education";journal;"17445175, 08993408";"Taylor and Francis Ltd.";No;No;0,966;Q1;48;29;65;1678;266;55;3,78;57,86;66,67;1;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 1999, 2002, 2004-2025";"Computer Science (miscellaneous) (Q1); Education (Q1)";"Computer Science; Social Sciences"
144;12694;"International Journal of Science Education";journal;"09500693, 14645289";"Taylor and Francis Ltd.";No;No;0,965;Q1;132;73;412;4535;1153;407;2,30;62,12;55,02;1;20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1)";"Social Sciences"
145;144967;"Early Childhood Education Journal";journal;"15731707, 10823301";"Springer Netherlands";No;No;0,964;Q1;59;126;290;6665;1020;289;3,42;52,90;86,27;12;57;Netherlands;Western Europe;"Springer Netherlands";"1995-2002, 2005-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
146;4700153607;"Journal of Curriculum Studies";journal;"13665839, 00220272";"Taylor and Francis Ltd.";Yes;No;0,962;Q1;75;44;148;2968;443;147;2,54;67,45;51,04;1;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1968-1977, 1981-2025";"Education (Q1)";"Social Sciences"
147;12860;"Compare";journal;"14693623, 03057925";"Routledge";No;No;0,960;Q1;60;112;211;5989;680;204;3,01;53,47;52,63;7;59;United Kingdom;Western Europe;"Routledge";"1975-2025";"Education (Q1)";"Social Sciences"
148;19491;"Journal of Higher Education Policy and Management";journal;"14699508, 1360080X";"Routledge";No;No;0,959;Q1;57;45;128;1864;411;111;2,79;41,42;68,52;0;16;United Kingdom;Western Europe;"Routledge";"2003-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
