Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
89;20934;"Sport, Education and Society";journal;"14701243, 13573322";"Routledge";No;No;1,129;Q1;83;87;226;4548;799;220;3,18;52,28;46,43;7;32;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)";"Health Professions; Medicine; Social Sciences"
90;20970;"Environmental Education Research";journal;"14695871, 13504622";"Carfax Publishing Ltd.";No;No;1,122;Q1;98;94;319;6628;1385;299;3,54;70,51;59,50;13;75;United Kingdom;Western Europe;"Carfax Publishing Ltd.";"1995-2025";"Education (Q1)";"Social Sciences"
91;145202;"Journal of Mathematics Teacher Education";journal;"13864416";"Springer Netherlands";No;No;1,119;Q1;52;32;93;1566;212;76;2,46;48,94;61,54;2;3;Netherlands;Western Europe;"Springer Netherlands";"2005-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
92;15424;"Measurement: Journal of the International Measurement Confederation";journal;"02632241";"Elsevier B.V.";No;No;1,106;Q1;146;1645;3819;69697;23150;3810;6,27;42,37;26,97;4;192;Netherlands;Western Europe;"Elsevier B.V.";"1983-2025";"Applied Mathematics (Q1); Condensed Matter Physics (Q1); Education (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1); Statistics and Probability (Q1)";"Engineering; Mathematics; Physics and Astronomy; Social Sciences"
93;5800228211;"European Physical Education Review";journal;"1356336X, 17412749";"SAGE Publications Ltd";No;No;1,103;Q1;59;56;189;3088;758;188;3,89;55,14;40,61;0;14;United Kingdom;Western Europe;"SAGE Publications Ltd";"1995-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)";"Health Professions; Medicine; Social Sciences"
94;19700187622;"Research Papers in Education";journal;"02671522, 14701146";"Taylor and Francis Ltd.";No;No;1,103;Q1;58;51;108;3514;401;106;4,39;68,90;69,49;11;20;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2025";"Education (Q1)";"Social Sciences"
95;5700177114;"Language Awareness";journal;"09658416";"Taylor and Francis Ltd.";No;No;1,102;Q1;53;24;59;1299;150;56;2,22;54,13;68,75;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
96;14304;"Educational Review";journal;"14653397, 00131911";"Routledge";No;No;1,099;Q1;67;67;127;4212;609;123;4,00;62,87;57,30;13;36;United Kingdom;Western Europe;"Routledge";"1948-2025";"Education (Q1)";"Social Sciences"
97;23429;"Assessing Writing";journal;"10752935";"Elsevier Ltd";No;No;1,094;Q1;56;56;104;2856;348;89;3,35;51,00;47,50;0;8;United Kingdom;Western Europe;"Elsevier Ltd";"1994-2000, 2002-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
98;6300153120;"Educational Management Administration and Leadership";journal;"17411440, 17411432";"SAGE Publications Ltd";No;No;1,079;Q1;67;56;179;3574;669;160;3,80;63,82;48,39;11;16;United Kingdom;Western Europe;"SAGE Publications Ltd";"1972-1993, 1995-1999, 2003-2025";"Education (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
99;19491;"Journal of Higher Education Policy and Management";journal;"14699508, 1360080X";"Routledge";No;No;1,072;Q1;57;42;132;1795;478;115;2,98;42,74;70,41;0;13;United Kingdom;Western Europe;"Routledge";"2003-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
100;21100228541;"International Journal of Child-Computer Interaction";journal;"22128689";"Elsevier B.V.";No;No;1,071;Q1;43;84;100;5717;587;95;5,14;68,06;61,44;7;20;Netherlands;Western Europe;"Elsevier B.V.";"2013-2025";"Education (Q1); Human-Computer Interaction (Q1)";"Computer Science; Social Sciences"
101;21100903062;"Evolution: Education and Outreach";journal;"19366426, 19366434";"BioMed Central Ltd";Yes;No;1,070;Q1;40;20;48;1113;133;47;2,66;55,65;44,92;0;2;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2024";"Ecology, Evolution, Behavior and Systematics (Q1); Education (Q1)";"Agricultural and Biological Sciences; Social Sciences"
102;19700174688;"Medical Education Online";journal;"10872981";"Taylor and Francis Ltd.";Yes;No;1,070;Q1;55;100;249;3652;1127;188;4,32;36,52;58,78;6;40;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
103;29540;"Australian Educational Researcher";journal;"03116999";"Springer Netherlands";No;No;1,060;Q1;47;58;145;2618;435;142;2,78;45,14;76,97;11;23;Netherlands;Western Europe;"Springer Netherlands";"1985-1996, 2001, 2003-2025";"Education (Q1)";"Social Sciences"
104;21100217021;"Journal of Writing Research";journal;"22943307, 20301006";"University of Antwerp";Yes;Yes;1,059;Q1;34;12;51;873;181;51;4,09;72,75;65,00;0;3;Belgium;Western Europe;"University of Antwerp";"2008-2025";"Education (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
105;5600155022;"Current Issues in Language Planning";journal;"14664208";"Taylor and Francis Ltd.";No;No;1,058;Q1;38;25;81;1400;216;79;2,87;56,00;51,06;3;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
106;21100206607;"International Journal of Management Education";journal;"14728117";"Elsevier B.V.";No;No;1,056;Q1;65;137;204;10741;1337;203;6,63;78,40;47,96;8;75;Netherlands;Western Europe;"Elsevier B.V.";"1970, 2012-2025";"Education (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
107;144837;"International Journal of Science and Mathematics Education";journal;"15710068";"Springer Netherlands";No;No;1,055;Q1;60;97;270;5225;785;268;2,70;53,87;54,58;6;26;Netherlands;Western Europe;"Springer Netherlands";"2003-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
108;4700153607;"Journal of Curriculum Studies";journal;"13665839, 00220272";"Taylor and Francis Ltd.";Yes;No;1,050;Q1;75;47;148;3011;448;146;2,71;64,06;58,56;4;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1968-1977, 1981-2025";"Education (Q1)";"Social Sciences"
109;21101049624;"International Journal of Research in Undergraduate Mathematics Education";journal;"21989753";"Springer Science and Business Media B.V.";No;No;1,044;Q1;12;26;20;1214;65;19;1,65;46,69;43,86;0;3;Germany;Western Europe;"Springer Science and Business Media B.V.";"2016-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
110;13523;"Early Education and Development";journal;"15566935, 10409289";"Taylor and Francis Ltd.";No;No;1,043;Q1;86;80;197;5914;601;190;3,15;73,93;74,25;14;26;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
111;13344;"Social Psychology of Education";journal;"15731928, 13812890";"Springer Netherlands";No;No;1,042;Q1;70;61;205;4782;671;205;2,79;78,39;72,09;4;26;Netherlands;Western Europe;"Springer Netherlands";"1996-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
112;300147008;"European Journal of Cultural Studies";journal;"13675494";"SAGE Publications Ltd";No;No;1,040;Q1;62;99;205;4674;607;202;3,08;47,21;68,15;6;32;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
113;21100847441;"Journal of New Approaches in Educational Research";journal;"22547339";"Springer International Publishing";Yes;Yes;1,034;Q1;28;20;61;1031;327;61;4,71;51,55;55,56;1;8;Spain;Western Europe;"Springer International Publishing";"2017-2025";"Education (Q1)";"Social Sciences"
114;12073;"International Journal of Educational Research";journal;"08830355";"Elsevier B.V.";No;No;1,017;Q1;86;151;432;9836;1519;428;3,56;65,14;62,38;17;64;United Kingdom;Western Europe;"Elsevier B.V.";"1986-2025";"Education (Q1)";"Social Sciences"
115;16668;"School Effectiveness and School Improvement";journal;"09243453, 17445124";"Taylor and Francis Ltd.";No;No;1,017;Q1;73;28;87;1696;304;84;3,33;60,57;49,43;4;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q1)";"Social Sciences"
116;12694;"International Journal of Science Education";journal;"09500693, 14645289";"Taylor and Francis Ltd.";No;No;1,003;Q1;132;129;418;7473;1270;414;2,31;57,93;55,03;10;34;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1)";"Social Sciences"
117;22894;"Research Evaluation";journal;"09582029, 14715449";"Oxford University Press";No;No;1,003;Q1;65;30;107;1758;355;106;3,68;58,60;37,08;7;7;United Kingdom;Western Europe;"Oxford University Press";"1991-1996, 1998-2025";"Education (Q1); Library and Information Sciences (Q1)";"Social Sciences"
118;21101068029;"RIED-Revista Iberoamericana de Educacion a Distancia";journal;"13903306, 11382783";"Ibero-American Association for Distance Higher Education (AIESAD)";Yes;Yes;0,986;Q1;23;34;97;1438;439;97;5,06;42,29;55,56;6;13;Spain;Western Europe;"Ibero-American Association for Distance Higher Education (AIESAD)";"2019-2025";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
119;19700182114;"Professional Development in Education";journal;"19415257, 19415265";"Routledge";No;No;0,985;Q1;56;74;184;3766;556;168;2,59;50,89;67,37;9;23;United Kingdom;Western Europe;"Routledge";"2009-2025";"Education (Q1)";"Social Sciences"
120;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;0,985;Q1;38;22;60;1134;263;59;3,80;51,55;55,41;1;6;Germany;Western Europe;"Elsevier GmbH";"2012-2025";"Education (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
121;12100156088;"Critical Inquiry in Language Studies";journal;"15427595, 15427587";"Routledge";No;No;0,979;Q1;29;20;48;1059;123;47;3,29;52,95;66,67;0;4;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
122;21100805777;"Information and Learning Science";journal;"23985356, 23985348";"Emerald Publishing";No;No;0,976;Q1;41;35;151;2533;668;143;4,97;72,37;66,67;0;10;United Kingdom;Western Europe;"Emerald Publishing";"2017-2025";"Computer Science Applications (Q1); Education (Q1); Library and Information Sciences (Q1)";"Computer Science; Social Sciences"
123;130100;"Journal of Educational Administration";journal;"09578234";"Emerald Group Publishing Ltd.";No;No;0,975;Q1;75;40;144;2218;339;128;1,82;55,45;54,35;0;14;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1963-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
124;24482;"Children and Youth Services Review";journal;"01907409";"Elsevier Ltd";No;No;0,974;Q1;123;305;1915;19488;6220;1887;3,26;63,90;65,68;37;205;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2025";"Education (Q1); Social Work (Q1); Sociology and Political Science (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
125;21100981101;"Smart Learning Environments";journal;"21967091";"SpringerOpen";Yes;No;0,967;Q1;41;37;70;2285;439;69;6,27;61,76;37,50;4;22;United Kingdom;Western Europe;"SpringerOpen";"2014-2018, 2020-2025";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
126;100147352;"Educational Measurement: Issues and Practice";journal;"17453992, 07311745";"Wiley-Blackwell Publishing Ltd";No;No;0,961;Q1;68;46;197;1143;297;151;1,56;24,85;44,74;5;6;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1982-2025";"Education (Q1)";"Social Sciences"
127;19400156819;"Educacion XX1";journal;"1139613X";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,958;Q1;35;34;99;1477;448;99;4,64;43,44;49,54;5;18;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2008-2025";"Education (Q1)";"Social Sciences"
128;19400158816;"Mathematics Education Research Journal";journal;"2211050X, 10332170";"Springer Netherlands";No;No;0,957;Q1;45;39;97;1955;226;94;2,41;50,13;56,99;2;5;Netherlands;Western Europe;"Springer Netherlands";"1989-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
129;200147131;"Cambridge Journal of Education";journal;"0305764X, 14693577";"Routledge";No;No;0,955;Q1;77;40;125;2305;364;125;2,93;57,63;67,00;0;9;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
130;23354;"Journal of Environmental Education";journal;"19401892, 00958964";"Taylor and Francis Ltd.";No;No;0,955;Q1;75;24;96;1482;350;93;3,45;61,75;45,90;1;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q1); Environmental Science (miscellaneous) (Q1)";"Environmental Science; Social Sciences"
131;12100156346;"Interpreter and Translator Trainer";journal;"1750399X, 17570417";"Taylor and Francis Ltd.";No;No;0,951;Q1;36;30;71;1369;145;68;1,54;45,63;46,15;0;8;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2007-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
132;14000156188;"Innovation in Language Learning and Teaching";journal;"17501237, 17501229";"Taylor and Francis Ltd.";No;No;0,950;Q1;38;29;93;1323;366;93;4,10;45,62;64,15;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
133;28806;"Nurse Education Today";journal;"15322793, 02606917";"Churchill Livingstone";No;No;0,946;Q1;109;357;946;14624;4130;898;4,13;40,96;72,01;12;169;United Kingdom;Western Europe;"Churchill Livingstone";"1981-2025";"Education (Q1); Nursing (miscellaneous) (Q1)";"Nursing; Social Sciences"
134;144953;"Journal of Educational Change";journal;"13892843";"Springer Netherlands";No;No;0,945;Q1;53;23;79;1463;290;75;3,92;63,61;49,21;5;10;Netherlands;Western Europe;"Springer Netherlands";"2005-2025";"Education (Q1)";"Social Sciences"
135;19700200914;"Classroom Discourse";journal;"19463014, 19463022";"Taylor and Francis Ltd.";No;No;0,944;Q1;25;19;62;859;194;55;1,57;45,21;58,14;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2015-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
136;19700201422;"Computer Science Education";journal;"17445175, 08993408";"Taylor and Francis Ltd.";No;No;0,941;Q1;48;23;61;1303;248;51;3,55;56,65;41,18;3;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 1999, 2002, 2004-2025";"Computer Science (miscellaneous) (Q1); Education (Q1)";"Computer Science; Social Sciences"
137;200147112;"Teaching in Higher Education";journal;"14701294, 13562517";"Routledge";No;No;0,941;Q1;82;74;205;3471;737;198;3,43;46,91;61,22;6;22;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1)";"Social Sciences"
138;4000151613;"Journal of College Student Retention: Research, Theory and Practice";journal;"15414167, 15210251";"SAGE Publications Inc.";No;No;0,939;Q1;43;50;105;2829;292;103;2,34;56,58;56,49;1;15;United Kingdom;Western Europe;"SAGE Publications Inc.";"2005-2025";"Education (Q1)";"Social Sciences"
139;21368;"Instructional Science";journal;"00204277, 15731952";"Springer Netherlands";No;No;0,928;Q1;95;37;89;2420;285;89;2,82;65,41;51,15;1;5;Netherlands;Western Europe;"Springer Netherlands";"1972-1992, 1994-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
140;28099;"BMC Medical Education";journal;"14726920";"BioMed Central Ltd";Yes;No;0,914;Q1;107;889;1581;33282;6392;1575;3,86;37,44;51,14;34;391;United Kingdom;Western Europe;"BioMed Central Ltd";"2001-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
141;23237;"Studies in Educational Evaluation";journal;"0191491X";"Elsevier Ltd";No;No;0,913;Q1;63;87;301;5646;1052;301;3,51;64,90;54,05;6;32;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2025";"Education (Q1)";"Social Sciences"
142;21100902871;"International Journal for Educational Integrity";journal;"18332595";"BioMed Central Ltd";Yes;No;0,905;Q1;28;27;49;1566;233;48;5,26;58,00;59,21;1;8;United Kingdom;Western Europe;"BioMed Central Ltd";"2015-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
143;145735;"Language Learning Journal";journal;"09571736";"Taylor and Francis Ltd.";No;No;0,900;Q1;43;52;155;2710;406;149;2,36;52,12;57,14;5;11;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
144;12099;"British Educational Research Journal";journal;"14693518, 01411926";"Routledge";No;No;0,899;Q1;107;63;236;3686;611;230;2,17;58,51;59,15;13;34;United Kingdom;Western Europe;"Routledge";"1978-2025";"Education (Q1)";"Social Sciences"
145;12791;"Journal of Academic Librarianship";journal;"00991333";"Elsevier B.V.";No;No;0,899;Q1;72;102;343;4472;981;341;2,91;43,84;56,98;8;30;United Kingdom;Western Europe;"Elsevier B.V.";"1988-2025";"Education (Q1); Library and Information Sciences (Q1)";"Social Sciences"
146;144960;"Education and Training";journal;"00400912";"Emerald Publishing";No;No;0,896;Q1;91;61;212;4154;953;207;4,04;68,10;52,94;0;49;United Kingdom;Western Europe;"Emerald Publishing";"1959-2025";"Business, Management and Accounting (miscellaneous) (Q1); Education (Q1); Life-span and Life-course Studies (Q2)";"Business, Management and Accounting; Social Sciences"
147;5800169055;"RELC Journal";journal;"1745526X, 00336882";"SAGE Publications Ltd";No;No;0,886;Q1;55;60;122;1908;305;111;2,76;31,80;43,43;0;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"1970-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
