Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
91;19700182114;"Professional Development in Education";journal;"19415257, 19415265";"Routledge";No;No;1,107;Q1;56;62;169;3219;367;152;1,84;51,92;61,39;15;17;United Kingdom;Western Europe;"Routledge";"2009-2025";"Education (Q1)";"Social Sciences"
92;5700177114;"Language Awareness";journal;"09658416";"Taylor and Francis Ltd.";No;No;1,100;Q1;53;20;59;970;97;56;1,32;48,50;68,97;1;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
93;21100256106;"Survey Research Methods";journal;"18643361";"European Survey Research Association";Yes;Yes;1,099;Q1;42;46;61;1469;147;60;2,64;31,93;45,16;16;15;United Kingdom;Western Europe;"European Survey Research Association";"2007-2024";"Education (Q1)";"Social Sciences"
94;12694;"International Journal of Science Education";journal;"09500693, 14645289";"Taylor and Francis Ltd.";No;No;1,092;Q1;132;144;368;8082;957;367;2,48;56,13;56,44;20;31;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1)";"Social Sciences"
95;18947;"User Modeling and User-Adapted Interaction";journal;"15731391, 09241868";"Springer Netherlands";No;No;1,092;Q1;87;29;49;1842;397;45;7,11;63,52;26,13;1;2;Netherlands;Western Europe;"Springer Netherlands";"1991-2025";"Computer Science Applications (Q1); Education (Q1); Human-Computer Interaction (Q1)";"Computer Science; Social Sciences"
96;5800228211;"European Physical Education Review";journal;"1356336X, 17412749";"SAGE Publications Ltd";No;No;1,081;Q1;59;60;135;3290;429;133;3,38;54,83;43,27;0;19;United Kingdom;Western Europe;"SAGE Publications Ltd";"1995-2025";"Education (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q2)";"Health Professions; Medicine; Social Sciences"
97;200147109;"Journal of Education for Teaching";journal;"13600540, 02607476";"Routledge";No;No;1,078;Q1;57;68;153;1664;337;135;1,87;24,47;61,15;13;20;United Kingdom;Western Europe;"Routledge";"1981-1998, 2001-2003, 2005-2025";"Education (Q1)";"Social Sciences"
98;12834;"Journal of Research in Reading";journal;"14679817, 01410423";"Wiley-Blackwell Publishing Ltd";No;No;1,077;Q1;66;31;122;1674;330;120;2,60;54,00;66,04;3;25;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2025";"Education (Q1); Psychology (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
99;144837;"International Journal of Science and Mathematics Education";journal;"15710068";"Springer Netherlands";No;No;1,074;Q1;60;89;269;4105;709;263;2,26;46,12;54,67;6;15;Netherlands;Western Europe;"Springer Netherlands";"2003-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
100;5800207893;"Language Learning and Development";journal;"15475441, 15473341";"Taylor and Francis Ltd.";No;No;1,067;Q1;37;22;66;1235;121;64;1,25;56,14;81,67;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
101;5800179620;"Technology, Pedagogy and Education";journal;"17475139, 1475939X";"Routledge";No;No;1,064;Q1;53;41;118;2337;416;116;3,00;57,00;46,96;0;8;United Kingdom;Western Europe;"Routledge";"2003-2025";"Communication (Q1); Computer Science Applications (Q1); Education (Q1); Information Systems (Q1)";"Computer Science; Social Sciences"
102;5800207673;"ReCALL";journal;"09583440";"Cambridge University Press";No;No;1,062;Q1;71;21;63;879;184;56;3,05;41,86;51,43;0;2;United Kingdom;Western Europe;"Cambridge University Press";"1989-2025";"Computer Science Applications (Q1); Education (Q1); Linguistics and Language (Q1)";"Computer Science; Social Sciences"
103;100147327;"Discourse";journal;"01596306, 14693739";"Routledge";Yes;No;1,060;Q1;70;65;203;3132;475;193;2,31;48,18;60,38;12;19;United Kingdom;Western Europe;"Routledge";"1980-2025";"Education (Q1); Linguistics and Language (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
104;16247;"Journal of Applied Research in Intellectual Disabilities";journal;"14683148, 13602322";"Wiley-Blackwell Publishing Ltd";No;No;1,056;Q1;79;135;378;6515;950;374;2,32;48,26;68,48;37;43;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
105;200147112;"Teaching in Higher Education";journal;"14701294, 13562517";"Routledge";No;No;1,056;Q1;82;69;193;3214;589;187;2,58;46,58;65,22;13;18;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1)";"Social Sciences"
106;200147111;"International Journal of Qualitative Studies in Education";journal;"09518398";"Routledge";No;No;1,055;Q1;82;79;215;3588;407;204;1,50;45,42;68,66;5;32;United Kingdom;Western Europe;"Routledge";"1988-2025";"Education (Q1)";"Social Sciences"
107;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;1,040;Q1;38;21;42;1207;120;41;2,88;57,48;45,88;4;6;Germany;Western Europe;"Elsevier GmbH";"2012-2025";"Education (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
108;144970;"Science and Education";journal;"09267220";"Springer Netherlands";No;No;1,038;Q1;64;62;138;4532;307;123;2,30;73,10;42,75;4;10;Netherlands;Western Europe;"Springer Netherlands";"1992-2025";"Education (Q1)";"Social Sciences"
109;13523;"Early Education and Development";journal;"15566935, 10409289";"Taylor and Francis Ltd.";No;No;1,036;Q1;86;75;186;5191;378;179;1,56;69,21;75,62;32;16;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
110;5600153491;"Journal of Multilingual and Multicultural Development";journal;"01434632";"Routledge";No;No;1,033;Q1;70;79;195;4232;489;189;2,51;53,57;51,82;8;12;United Kingdom;Western Europe;"Routledge";"1980-2025";"Cultural Studies (Q1); Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
111;5700157026;"Asia-Pacific Journal of Teacher Education";journal;"14692945, 1359866X";"Routledge";No;No;1,028;Q1;52;48;108;2197;215;93;1,70;45,77;65,31;0;17;United Kingdom;Western Europe;"Routledge";"2006-2025";"Education (Q1)";"Social Sciences"
112;23646;"Journal of Science Education and Technology";journal;"10590145, 15731839";"Springer Netherlands";No;No;1,027;Q1;85;59;138;2967;471;138;3,02;50,29;54,50;13;17;Netherlands;Western Europe;"Springer Netherlands";"1992-2002, 2004-2025";"Education (Q1); Engineering (miscellaneous) (Q1)";"Engineering; Social Sciences"
113;23101;"Language and Education";journal;"09500782";"Taylor and Francis Ltd.";No;No;1,017;Q1;63;42;99;1970;259;94;1,97;46,90;76,47;2;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
114;5000154503;"Thinking Skills and Creativity";journal;"18711871";"Elsevier B.V.";No;No;1,016;Q1;75;109;208;7427;923;207;4,05;68,14;52,51;15;23;Netherlands;Western Europe;"Elsevier B.V.";"2006-2025";"Education (Q1)";"Social Sciences"
115;19700174688;"Medical Education Online";journal;"10872981";"Taylor and Francis Ltd.";Yes;No;1,000;Q1;55;103;166;2069;466;145;2,56;20,09;57,93;9;52;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
116;21100903415;"Journal of Professional Capital and Community";journal;"20569548, 20569556";"Emerald Group Publishing Ltd.";No;No;0,996;Q1;27;39;56;1486;101;53;1,53;38,10;60,24;0;22;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2016-2025";"Communication (Q1); Education (Q1); Social Psychology (Q1)";"Psychology; Social Sciences"
117;14871;"International Journal of Behavioral Development";journal;"01650254, 14640651";"SAGE Publications Ltd";No;No;0,990;Q1;112;57;206;2977;466;204;1,86;52,23;67,69;10;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2025";"Education (Q1); Life-span and Life-course Studies (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Developmental and Educational Psychology (Q2); Developmental Neuroscience (Q2)";"Neuroscience; Psychology; Social Sciences"
118;21100217021;"Journal of Writing Research";journal;"22943307, 20301006";"University of Antwerp";Yes;Yes;0,988;Q1;34;19;44;1271;100;44;1,70;66,89;64,91;0;6;Belgium;Western Europe;"University of Antwerp";"2008-2025";"Education (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)";"Arts and Humanities; Social Sciences"
119;5700163852;"Globalisation, Societies and Education";journal;"14767724";"Routledge";No;No;0,983;Q1;47;45;135;2409;288;130;2,25;53,53;39,51;9;22;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1)";"Social Sciences"
120;4700153607;"Journal of Curriculum Studies";journal;"13665839, 00220272";"Taylor and Francis Ltd.";Yes;No;0,982;Q1;75;50;139;3038;297;136;1,99;60,76;52,69;11;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1968-1977, 1981-2025";"Education (Q1)";"Social Sciences"
121;29540;"Australian Educational Researcher";journal;"03116999";"Springer Netherlands";No;No;0,980;Q1;47;46;109;2142;242;105;2,21;46,57;62,62;8;18;Netherlands;Western Europe;"Springer Netherlands";"1985-1996, 2001, 2003-2025";"Education (Q1)";"Social Sciences"
122;5700153422;"Higher Education Quarterly";journal;"02639769, 09515224";"Wiley-Blackwell Publishing Ltd";No;No;0,976;Q1;53;36;89;1983;221;79;2,36;55,08;55,84;3;10;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1947-2025";"Education (Q1)";"Social Sciences"
123;23837;"Linguistics and Education";journal;"08985898";"Elsevier Ltd";No;No;0,976;Q1;63;50;138;3192;284;136;1,91;63,84;71,08;2;8;United Kingdom;Western Europe;"Elsevier Ltd";"1988-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
124;12100;"British Journal of Educational Studies";journal;"00071005, 14678527";"Taylor and Francis Ltd.";No;No;0,973;Q1;64;41;80;2207;193;75;2,44;53,83;49,44;8;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1952-2025";"Education (Q1)";"Social Sciences"
125;5700161731;"Journal of Education for Students Placed at Risk";journal;"10824669";"Routledge";No;No;0,961;Q1;27;19;61;1150;100;59;1,57;60,53;45,00;2;9;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1)";"Social Sciences"
126;16300154723;"Research Studies in Music Education";journal;"1321103X, 18345530";"SAGE Publications Ltd";No;No;0,957;Q1;36;20;53;1285;60;51;1,21;64,25;67,86;0;7;United Kingdom;Western Europe;"SAGE Publications Ltd";"1993-2025";"Education (Q1); Music (Q1)";"Arts and Humanities; Social Sciences"
127;144732;"Journal of Science Teacher Education";journal;"1046560X";"Taylor and Francis Ltd.";No;No;0,954;Q1;61;47;129;2528;178;115;1,33;53,79;66,67;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2002, 2005-2025";"Education (Q1)";"Social Sciences"
128;29390;"Gender and Education";journal;"13600516, 09540253";"Routledge";No;No;0,951;Q1;80;74;184;3740;390;176;1,84;50,54;80,41;21;49;United Kingdom;Western Europe;"Routledge";"1989-2025";"Education (Q1); Gender Studies (Q1)";"Social Sciences"
129;5700178973;"International Journal of Bilingualism";journal;"13670069";"SAGE Publications Ltd";No;No;0,949;Q1;69;64;172;3414;379;166;2,01;53,34;60,28;6;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1997-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
130;19491;"Journal of Higher Education Policy and Management";journal;"14699508, 1360080X";"Routledge";No;No;0,934;Q1;57;44;140;2120;272;122;1,80;48,18;51,28;0;13;United Kingdom;Western Europe;"Routledge";"2003-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
131;14304;"Educational Review";journal;"14653397, 00131911";"Routledge";No;No;0,932;Q1;67;43;121;2301;311;115;2,69;53,51;57,41;14;25;United Kingdom;Western Europe;"Routledge";"1948-2025";"Education (Q1)";"Social Sciences"
132;29852;"Journal of Accounting Education";journal;"07485751";"Elsevier B.V.";No;No;0,931;Q1;47;26;69;927;233;65;3,02;35,65;53,85;0;7;United Kingdom;Western Europe;"Elsevier B.V.";"1983-2025";"Accounting (Q1); Education (Q1)";"Business, Management and Accounting; Social Sciences"
133;24054;"Communication Education";journal;"03634523, 14795795";"Routledge";No;No;0,930;Q1;76;53;153;1598;227;76;1,56;30,15;46,43;1;7;United Kingdom;Western Europe;"Routledge";"1976-2025";"Communication (Q1); Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
134;28805;"Nurse Education in Practice";journal;"18735223, 14715953";"Elsevier Ltd";No;No;0,924;Q1;68;191;486;6889;1225;434;2,29;36,07;73,56;36;74;United Kingdom;Western Europe;"Elsevier Ltd";"2001-2025";"Education (Q1); Nursing (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)";"Medicine; Nursing; Social Sciences"
135;12073;"International Journal of Educational Research";journal;"08830355";"Elsevier B.V.";No;No;0,921;Q1;86;165;290;9865;769;284;2,09;59,79;58,97;29;54;United Kingdom;Western Europe;"Elsevier B.V.";"1986-2025";"Education (Q1)";"Social Sciences"
136;29543;"Australian Journal of Education";journal;"00049441, 20505884";"SAGE Publications Inc.";No;No;0,919;Q1;44;20;63;769;120;53;1,88;38,45;62,22;7;8;United Kingdom;Western Europe;"SAGE Publications Inc.";"1992-2024";"Education (Q1)";"Social Sciences"
137;14200154735;"Educational Assessment, Evaluation and Accountability";journal;"18748597, 18748600";"Springer Netherlands";No;No;0,919;Q1;43;23;62;1255;116;50;1,76;54,57;53,70;5;7;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q1); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
138;145681;"Interactive Learning Environments";journal;"10494820";"Taylor and Francis Ltd.";No;No;0,919;Q1;80;90;248;4002;847;225;3,05;44,47;47,31;8;41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990, 1992-1994, 2004-2025";"Computer Science Applications (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
139;21100934557;"Journal of Intelligence";journal;"20793200";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,910;Q1;32;42;113;2675;239;96;2,12;63,69;39,56;0;2;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Education (Q1); Cognitive Neuroscience (Q2); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2)";"Neuroscience; Psychology; Social Sciences"
140;6000153121;"Journal of Media Practice";journal;"14682753";"Taylor and Francis Ltd.";No;No;0,910;Q1;0;0;0;0;0;0;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2000-2004, 2006-2017";"Communication (Q1); Education (Q1)";"Social Sciences"
141;5700154786;"Journal of Vocational Education and Training";journal;"17475090, 13636820";"Routledge";No;No;0,909;Q1;45;31;95;1447;208;92;2,13;46,68;60,00;13;22;United Kingdom;Western Europe;"Routledge";"1996-2025";"Education (Q1)";"Social Sciences"
142;14279;"Educational Research";journal;"00131881, 14695847";"Routledge";No;No;0,904;Q1;69;28;88;1390;239;86;2,42;49,64;64,10;8;17;United Kingdom;Western Europe;"Routledge";"1958-2025";"Education (Q1)";"Social Sciences"
143;21100220372;"International Journal of Mobile Learning and Organisation";journal;"17467268, 1746725X";"Inderscience";No;No;0,896;Q1;31;30;63;1473;268;56;4,45;49,10;47,46;0;13;Switzerland;Western Europe;"Inderscience";"2007-2024";"Computer Science Applications (Q1); Education (Q1); E-learning (Q1)";"Computer Science; Social Sciences"
144;21100206602;"Learning, Culture and Social Interaction";journal;"2210657X, 22106561";"Elsevier B.V.";No;No;0,892;Q1;39;75;152;3314;334;148;2,14;44,19;64,84;3;11;Netherlands;Western Europe;"Elsevier B.V.";"2012-2025";"Education (Q1)";"Social Sciences"
145;23237;"Studies in Educational Evaluation";journal;"0191491X";"Elsevier Ltd";No;No;0,890;Q1;63;95;194;5788;640;191;2,64;60,93;53,64;19;26;United Kingdom;Western Europe;"Elsevier Ltd";"1975-2025";"Education (Q1)";"Social Sciences"
146;12791;"Journal of Academic Librarianship";journal;"00991333";"Elsevier B.V.";No;No;0,889;Q1;72;113;252;4649;546;250;1,90;41,14;59,14;8;18;United Kingdom;Western Europe;"Elsevier B.V.";"1988-2025";"Education (Q1); Library and Information Sciences (Q1)";"Social Sciences"
147;200147127;"Scandinavian Journal of Educational Research";journal;"14701170, 00313831";"Routledge";No;No;0,887;Q1;60;86;175;5097;358;172;1,69;59,27;64,11;30;29;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
148;5600155022;"Current Issues in Language Planning";journal;"14664208";"Taylor and Francis Ltd.";No;No;0,885;Q1;38;26;69;1819;122;66;1,60;69,96;51,11;4;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
149;19600161825;"Revista de Psicodidactica";journal;"22544372, 11361034";"Escuela Universitaria de Magisterio";Yes;Yes;0,881;Q1;38;20;68;983;242;68;3,53;49,15;45,00;1;8;Spain;Western Europe;"Escuela Universitaria de Magisterio";"2005-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
150;19400158816;"Mathematics Education Research Journal";journal;"2211050X, 10332170";"Springer Netherlands";No;No;0,880;Q1;45;36;79;1727;128;76;1,38;47,97;68,13;6;8;Netherlands;Western Europe;"Springer Netherlands";"1989-2025";"Education (Q1); Mathematics (miscellaneous) (Q1)";"Mathematics; Social Sciences"
151;145597;"ELT Journal";journal;"14774526, 09510893";"Oxford University Press";No;No;0,876;Q1;80;39;125;535;222;111;1,64;13,72;50,00;2;1;United Kingdom;Western Europe;"Oxford University Press";"1946-2025";"Education (Q1); Linguistics and Language (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
