Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
91;21100200658;"Teacher Education and Special Education";journal;"08884064, 19444931";"SAGE Publications Inc.";No;No;1,061;Q1;28;18;67;912;145;61;2,34;50,67;73,91;4;15;United Kingdom;Western Europe;"SAGE Publications Inc.";"2015-2025";"Education (Q1)";"Social Sciences"
92;100147343;"Sex Education";journal;"14720825, 14681811";"Routledge";No;No;1,057;Q1;51;44;147;1888;430;145;2,59;42,91;77,56;13;41;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
93;21100901143;"Perspectives on Medical Education";journal;"22122761, 2212277X";"Ubiquity Press";Yes;No;1,047;Q1;47;59;204;1676;741;154;3,70;28,41;59,26;2;16;Netherlands;Western Europe;"Ubiquity Press";"2012-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
94;16668;"School Effectiveness and School Improvement";journal;"09243453, 17445124";"Taylor and Francis Ltd.";No;No;1,047;Q1;73;29;87;1960;268;84;2,93;67,59;48,81;8;14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Education (Q1)";"Social Sciences"
95;23101;"Language and Education";journal;"09500782";"Taylor and Francis Ltd.";No;No;1,046;Q1;63;24;107;1160;272;103;2,43;48,33;66,67;3;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
96;21100922758;"Journal of Computers in Education";journal;"21979995, 21979987";"Springer Berlin";No;No;1,039;Q1;31;23;48;1354;207;46;4,31;58,87;50,00;3;4;Germany;Western Europe;"Springer Berlin";"2019-2025";"Computer Science Applications (Q1); Education (Q1)";"Computer Science; Social Sciences"
97;14200154735;"Educational Assessment, Evaluation and Accountability";journal;"18748597, 18748600";"Springer Netherlands";No;No;1,038;Q1;43;30;65;1449;209;53;3,33;48,30;48,08;6;7;Netherlands;Western Europe;"Springer Netherlands";"2009-2025";"Education (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Social Sciences"
98;21100228541;"International Journal of Child-Computer Interaction";journal;"22128689";"Elsevier B.V.";No;No;1,033;Q1;43;49;88;3429;469;83;5,47;69,98;59,88;7;10;Netherlands;Western Europe;"Elsevier B.V.";"2013-2025";"Education (Q1); Human-Computer Interaction (Q2)";"Computer Science; Social Sciences"
99;21100902965;"Measurement";journal;"15366367, 15366359";"Taylor and Francis Ltd.";No;No;1,031;Q1;23;16;52;439;93;52;1,72;27,44;37,14;2;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Applied Mathematics (Q1); Education (Q1); Statistics and Probability (Q1)";"Mathematics; Social Sciences"
100;29540;"Australian Educational Researcher";journal;"03116999";"Springer Netherlands";No;No;1,027;Q1;47;47;131;2467;350;127;2,36;52,49;63,87;10;22;Netherlands;Western Europe;"Springer Netherlands";"1985-1996, 2001, 2003-2025";"Education (Q1)";"Social Sciences"
101;12834;"Journal of Research in Reading";journal;"14679817, 01410423";"Wiley-Blackwell Publishing Ltd";No;No;1,022;Q1;66;46;115;2487;325;114;2,52;54,07;63,64;4;38;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1978-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)";"Psychology; Social Sciences"
102;19700174688;"Medical Education Online";journal;"10872981";"Taylor and Francis Ltd.";Yes;No;1,015;Q1;55;88;216;2401;931;154;4,20;27,28;51,91;3;42;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
103;66374;"Journal of Educational Measurement";journal;"00220655";"Wiley-Blackwell Publishing Ltd";No;No;1,013;Q1;61;27;98;979;132;92;1,22;36,26;36,84;1;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2025";"Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1)";"Psychology; Social Sciences"
104;19700169951;"International Journal of Testing";journal;"15305058, 15327574";"Routledge";No;No;1,011;Q1;29;8;46;533;221;45;2,27;66,63;39,13;1;4;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Modeling and Simulation (Q1); Social Psychology (Q1)";"Mathematics; Psychology; Social Sciences"
105;26913;"Advances in Health Sciences Education";journal;"15731677, 13824996";"Springer Science and Business Media B.V.";No;No;1,010;Q1;86;84;204;4644;682;181;3,09;55,29;60,73;2;24;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2025";"Education (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Social Sciences"
106;130100;"Journal of Educational Administration";journal;"09578234";"Emerald Group Publishing Ltd.";No;No;1,009;Q1;75;50;133;2537;256;122;1,64;50,74;47,13;0;11;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1963-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
107;200147131;"Cambridge Journal of Education";journal;"0305764X, 14693577";"Routledge";No;No;1,004;Q1;77;39;130;2257;366;129;2,51;57,87;62,07;0;18;United Kingdom;Western Europe;"Routledge";"1971-2025";"Education (Q1)";"Social Sciences"
108;14871;"International Journal of Behavioral Development";journal;"01650254, 14640651";"SAGE Publications Ltd";No;No;1,002;Q1;112;60;187;3017;510;185;2,60;50,28;62,40;4;12;United Kingdom;Western Europe;"SAGE Publications Ltd";"1978-2025";"Developmental and Educational Psychology (Q1); Education (Q1); Life-span and Life-course Studies (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Developmental Neuroscience (Q2)";"Neuroscience; Psychology; Social Sciences"
109;19700201422;"Computer Science Education";journal;"17445175, 08993408";"Taylor and Francis Ltd.";No;No;1,001;Q1;48;18;64;862;203;52;3,47;47,89;58,33;2;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-1995, 1999, 2002, 2004-2025";"Computer Science (miscellaneous) (Q1); Education (Q1)";"Computer Science; Social Sciences"
110;15424;"Measurement: Journal of the International Measurement Confederation";journal;"02632241";"Elsevier B.V.";No;No;0,996;Q1;146;1553;3159;65229;17072;3144;5,48;42,00;24,42;6;182;Netherlands;Western Europe;"Elsevier B.V.";"1983-2025";"Applied Mathematics (Q1); Condensed Matter Physics (Q1); Education (Q1); Electrical and Electronic Engineering (Q1); Instrumentation (Q1); Statistics and Probability (Q2)";"Engineering; Mathematics; Physics and Astronomy; Social Sciences"
111;5700177114;"Language Awareness";journal;"09658416";"Taylor and Francis Ltd.";No;No;0,994;Q1;53;21;58;1232;114;54;1,50;58,67;76,19;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
112;28806;"Nurse Education Today";journal;"15322793, 02606917";"Churchill Livingstone";No;No;0,993;Q1;109;433;885;16221;3824;802;3,85;37,46;71,73;38;185;United Kingdom;Western Europe;"Churchill Livingstone";"1981-2025";"Education (Q1); Nursing (miscellaneous) (Q1)";"Nursing; Social Sciences"
113;29543;"Australian Journal of Education";journal;"00049441, 20505884";"SAGE Publications Inc.";No;No;0,982;Q1;44;22;62;966;155;52;2,30;43,91;68,00;1;4;United Kingdom;Western Europe;"SAGE Publications Inc.";"1992-2024";"Education (Q1)";"Social Sciences"
114;5700163852;"Globalisation, Societies and Education";journal;"14767724";"Routledge";No;No;0,982;Q1;47;53;132;3000;362;128;2,26;56,60;58,76;7;23;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1)";"Social Sciences"
115;23354;"Journal of Environmental Education";journal;"19401892, 00958964";"Taylor and Francis Ltd.";No;No;0,975;Q1;75;26;103;1414;353;98;3,29;54,38;70,59;5;25;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q1); Environmental Science (miscellaneous) (Q1)";"Environmental Science; Social Sciences"
116;200147112;"Teaching in Higher Education";journal;"14701294, 13562517";"Routledge";No;No;0,974;Q1;82;72;198;3533;644;190;3,01;49,07;69,70;7;11;United Kingdom;Western Europe;"Routledge";"2005-2025";"Education (Q1)";"Social Sciences"
117;4700153607;"Journal of Curriculum Studies";journal;"13665839, 00220272";"Taylor and Francis Ltd.";Yes;No;0,964;Q1;75;51;145;3359;372;143;2,33;65,86;50,88;8;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1968-1977, 1981-2025";"Education (Q1)";"Social Sciences"
118;28874;"European Journal of Psychology of Education";journal;"18785174, 02562928";"Springer Netherlands";No;No;0,960;Q1;72;58;127;3605;383;127;3,32;62,16;61,80;5;20;Netherlands;Western Europe;"Springer Netherlands";"1986-2025";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
119;13460;"Learning Environments Research";journal;"15731855, 13871579";"Springer Netherlands";No;No;0,950;Q1;50;28;72;1612;245;72;3,16;57,57;60,53;4;16;Netherlands;Western Europe;"Springer Netherlands";"2000-2001, 2003-2025";"Communication (Q1); Education (Q1); E-learning (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
120;13344;"Social Psychology of Education";journal;"15731928, 13812890";"Springer Netherlands";No;No;0,946;Q1;70;71;194;4872;569;194;2,54;68,62;61,17;5;27;Netherlands;Western Europe;"Springer Netherlands";"1996-2025";"Education (Q1); Social Psychology (Q1); Sociology and Political Science (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
121;12100156088;"Critical Inquiry in Language Studies";journal;"15427595, 15427587";"Routledge";No;No;0,941;Q1;29;18;45;1099;86;42;1,13;61,06;61,90;0;6;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
122;144970;"Science and Education";journal;"09267220";"Springer Netherlands";No;No;0,935;Q1;64;57;149;4069;335;134;2,27;71,39;50,39;3;11;Netherlands;Western Europe;"Springer Netherlands";"1992-2025";"Education (Q1)";"Social Sciences"
123;300147008;"European Journal of Cultural Studies";journal;"13675494";"SAGE Publications Ltd";No;No;0,929;Q1;62;78;171;3899;468;169;2,60;49,99;63,96;16;32;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2025";"Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1); Education (Q1)";"Arts and Humanities; Social Sciences"
124;16247;"Journal of Applied Research in Intellectual Disabilities";journal;"14683148, 13602322";"Wiley-Blackwell Publishing Ltd";No;No;0,928;Q1;79;123;408;5906;1070;406;2,08;48,02;69,44;22;37;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
125;12073;"International Journal of Educational Research";journal;"08830355";"Elsevier B.V.";No;No;0,923;Q1;86;140;379;8722;1062;373;2,75;62,30;63,29;24;54;United Kingdom;Western Europe;"Elsevier B.V.";"1986-2025";"Education (Q1)";"Social Sciences"
126;12104;"British Journal of Sociology of Education";journal;"14653346, 01425692";"Taylor and Francis Ltd.";No;No;0,914;Q1;93;65;238;3305;501;234;1,82;50,85;44,72;8;27;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-2025";"Education (Q1); Sociology and Political Science (Q1)";"Social Sciences"
127;5700161731;"Journal of Education for Students Placed at Risk";journal;"10824669";"Routledge";No;No;0,900;Q1;27;16;61;912;128;60;1,42;57,00;64,15;3;10;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1)";"Social Sciences"
128;21100981101;"Smart Learning Environments";journal;"21967091";"SpringerOpen";Yes;No;0,900;Q1;41;35;38;2056;197;37;5,37;58,74;37,96;5;10;United Kingdom;Western Europe;"SpringerOpen";"2014-2018, 2020-2025";"Education (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
129;21100894112;"Journal of Digital Learning in Teacher Education";journal;"21532974, 23327383";"Taylor and Francis Ltd.";No;No;0,894;Q1;34;22;77;778;191;53;2,52;35,36;61,70;1;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Education (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
130;19491;"Journal of Higher Education Policy and Management";journal;"14699508, 1360080X";"Routledge";No;No;0,894;Q1;57;42;136;1695;323;118;2,54;40,36;55,14;0;15;United Kingdom;Western Europe;"Routledge";"2003-2025";"Education (Q1); Public Administration (Q1)";"Social Sciences"
131;145516;"Language, Culture and Curriculum";journal;"07908318";"Taylor and Francis Ltd.";No;No;0,889;Q1;48;23;78;924;164;76;2,02;40,17;50,00;3;4;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1988-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
132;12100155706;"Journal of Language, Identity and Education";journal;"15327701, 15348458";"Routledge";No;No;0,887;Q1;37;29;90;1411;158;89;1,68;48,66;62,07;0;5;United Kingdom;Western Europe;"Routledge";"2010-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
133;21542;"Urban Review";journal;"15731960, 00420972";"Springer Netherlands";No;No;0,886;Q1;59;38;127;2534;203;123;1,30;66,68;56,41;3;18;Netherlands;Western Europe;"Springer Netherlands";"1967-1976, 1978-2025";"Education (Q1); Sociology and Political Science (Q1); Urban Studies (Q1)";"Social Sciences"
134;16300154723;"Research Studies in Music Education";journal;"1321103X, 18345530";"SAGE Publications Ltd";No;No;0,883;Q1;36;32;58;1891;118;56;1,95;59,09;64,15;0;13;United Kingdom;Western Europe;"SAGE Publications Ltd";"1993-2025";"Education (Q1); Music (Q1)";"Arts and Humanities; Social Sciences"
135;19700200808;"Curriculum Journal";journal;"09585176, 14693704";"John Wiley and Sons Inc";No;No;0,880;Q1;50;42;116;2012;284;104;1,95;47,90;50,75;5;10;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1990-2025";"Education (Q1)";"Social Sciences"
136;21100934557;"Journal of Intelligence";journal;"20793200";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,877;Q1;32;58;120;4185;323;97;2,06;72,16;36,67;3;8;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Education (Q1); Cognitive Neuroscience (Q2); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2)";"Neuroscience; Psychology; Social Sciences"
137;21100220372;"International Journal of Mobile Learning and Organisation";journal;"17467268, 1746725X";"Inderscience";No;No;0,875;Q1;31;23;72;1053;243;63;3,20;45,78;32,65;0;10;Switzerland;Western Europe;"Inderscience";"2007-2024";"Education (Q1); E-learning (Q1); Computer Science Applications (Q2)";"Computer Science; Social Sciences"
138;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,874;Q1;23;33;100;1373;300;93;0,56;41,61;70,97;0;17;Netherlands;Western Europe;"SAGE Publications Ltd";"1983-2024";"Education (Q1); Library and Information Sciences (Q1); Information Systems (Q2)";"Computer Science; Social Sciences"
139;5700157026;"Asia-Pacific Journal of Teacher Education";journal;"14692945, 1359866X";"Routledge";No;No;0,871;Q1;52;31;122;1201;296;107;2,42;38,74;70,31;0;6;United Kingdom;Western Europe;"Routledge";"2006-2025";"Education (Q1)";"Social Sciences"
140;144732;"Journal of Science Teacher Education";journal;"1046560X";"Taylor and Francis Ltd.";No;No;0,866;Q1;61;49;136;2450;259;123;1,72;50,00;55,56;0;7;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2002, 2005-2025";"Education (Q1)";"Social Sciences"
141;100147327;"Discourse";journal;"01596306, 14693739";"Routledge";Yes;No;0,862;Q1;70;66;200;3160;454;190;2,32;47,88;62,50;13;36;United Kingdom;Western Europe;"Routledge";"1980-2025";"Education (Q1); Linguistics and Language (Q1); Social Sciences (miscellaneous) (Q1)";"Social Sciences"
142;19400156819;"Educacion XX1";journal;"1139613X";"Universidad Nacional de Educacion a Distancia (UNED)";Yes;Yes;0,859;Q1;35;34;100;1527;357;100;3,66;44,91;62,62;3;22;Spain;Western Europe;"Universidad Nacional de Educacion a Distancia (UNED)";"2008-2025";"Education (Q1)";"Social Sciences"
143;144819;"International Journal of Sustainability in Higher Education";journal;"14676370";"Emerald Group Publishing Ltd.";No;No;0,857;Q1;85;98;233;5990;1064;231;4,34;61,12;54,29;0;92;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2025";"Education (Q1); Human Factors and Ergonomics (Q2)";"Social Sciences"
144;3900148215;"Language Variation and Change";journal;"09543945";"Cambridge University Press";No;No;0,850;Q1;59;15;45;903;71;45;1,34;60,20;56,76;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1989-2025";"Education (Q1); Linguistics and Language (Q1)";"Social Sciences"
145;145757;"Chemistry Education Research and Practice";journal;"11094028, 17561108";"Royal Society of Chemistry";Yes;No;0,846;Q1;62;75;233;4674;746;230;3,00;62,32;63,78;1;17;United Kingdom;Western Europe;"Royal Society of Chemistry";"2005-2025";"Chemistry (miscellaneous) (Q1); Education (Q1)";"Chemistry; Social Sciences"
146;19600161825;"Revista de Psicodidactica";journal;"22544372, 11361034";"Escuela Universitaria de Magisterio";Yes;Yes;0,844;Q1;38;20;60;945;239;60;3,95;47,25;44,16;0;9;Spain;Western Europe;"Escuela Universitaria de Magisterio";"2005-2025";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
147;5800207538;"Journal of Early Childhood Literacy";journal;"14687984";"SAGE Publications Ltd";No;No;0,841;Q1;51;25;74;1325;171;70;2,06;53,00;89,66;3;11;United Kingdom;Western Europe;"SAGE Publications Ltd";"2001-2025";"Education (Q1)";"Social Sciences"
148;21100228128;"Trends in Neuroscience and Education";journal;"22119493";"Elsevier GmbH";No;No;0,835;Q1;38;19;54;1336;219;53;3,90;70,32;62,71;3;5;Germany;Western Europe;"Elsevier GmbH";"2012-2025";"Education (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Social Sciences"
