Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
284;144907;"Peabody Journal of Education";journal;"0161956X, 15327930";"Taylor and Francis Ltd.";No;No;0,633;Q2;55;42;134;2239;273;114;1,63;53,31;55,81;0;15;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1923-1991, 1993-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
285;145582;"Educational Research for Policy and Practice";journal;"15702081";"Springer Netherlands";No;No;0,629;Q2;30;42;76;2343;203;75;2,70;55,79;54,12;1;21;Netherlands;Western Europe;"Springer Netherlands";"2004-2025";"Sociology and Political Science (Q1); Education (Q2)";"Social Sciences"
286;144637;"Tertiary Education and Management";journal;"13583883";"Taylor and Francis Ltd.";No;No;0,626;Q2;47;15;68;795;167;65;2,39;53,00;38,30;0;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2025";"Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
287;18400156720;"Policy Futures in Education";journal;"14782103";"SAGE Publications Inc.";No;No;0,624;Q2;36;129;203;7890;505;198;2,28;61,16;55,89;4;57;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Education (Q2)";"Social Sciences"
288;17539;"Academic Psychiatry";journal;"15457230, 10429670";"Springer International Publishing AG";Yes;No;0,623;Q2;59;203;513;2596;593;199;1,06;12,79;58,77;0;32;Switzerland;Western Europe;"Springer International Publishing AG";"1989-2025";"Education (Q2); Medicine (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Social Sciences"
289;21100448939;"Journal of Applied Research in Higher Education";journal;"17581184, 20507003";"Emerald Group Publishing Ltd.";No;No;0,615;Q2;30;261;236;14280;890;236;3,81;54,71;46,92;0;109;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2009-2025";"Education (Q2)";"Social Sciences"
290;21100217021;"Journal of Writing Research";journal;"22943307, 20301006";"University of Antwerp";Yes;Yes;0,614;Q2;34;14;44;953;93;44;1,33;68,07;64,10;0;4;Belgium;Western Europe;"University of Antwerp";"2008-2025";"Linguistics and Language (Q1); Literature and Literary Theory (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
291;19700187606;"Roeper Review";journal;"1940865X, 02783193";"Taylor and Francis Ltd.";No;No;0,612;Q2;49;33;94;1429;107;61;0,95;43,30;57,45;0;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1978-2025";"Developmental and Educational Psychology (Q2); Education (Q2)";"Psychology; Social Sciences"
292;21100923616;"Study Abroad Research in Second Language Acquisition and International Education";journal;"24055530, 24055522";"John Benjamins Publishing Company";No;No;0,611;Q2;11;10;34;610;45;32;1,09;61,00;60,00;0;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"2016-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
293;21100463075;"International Journal of Chinese Education";journal;"22125868, 2212585X";"SAGE Publications Ltd";Yes;Yes;0,609;Q2;13;31;104;1555;231;99;1,92;50,16;51,72;0;21;United Kingdom;Western Europe;"SAGE Publications Ltd";"2012-2025";"Education (Q2)";"Social Sciences"
294;21100897951;"Journal of Interactive Media in Education";journal;"1365893X";"Ubiquity Press";Yes;Yes;0,609;Q2;20;19;48;853;144;45;3,19;44,89;65,63;0;6;United Kingdom;Western Europe;"Ubiquity Press";"2018-2024";"Communication (Q1); Computer Networks and Communications (Q2); Education (Q2)";"Computer Science; Social Sciences"
295;16100154793;"International Journal of Music Education";journal;"1744795X, 02557614";"SAGE Publications Ltd";No;No;0,604;Q2;39;121;152;5554;476;152;2,33;45,90;57,26;0;29;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2025";"Music (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
296;21100843893;"Cogent Education";journal;"2331186X";"Taylor and Francis Ltd.";Yes;No;0,602;Q2;43;652;794;39475;2582;789;3,12;60,54;44,75;0;365;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2025";"Education (Q2)";"Social Sciences"
297;19469;"Journal of Early Childhood Teacher Education";journal;"17455642, 10901027";"Taylor and Francis Ltd.";No;No;0,601;Q2;29;48;112;2511;245;88;1,75;52,31;81,02;0;21;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1990-2025";"Social Sciences (miscellaneous) (Q1); Education (Q2)";"Social Sciences"
298;21100228034;"Journal of Student Affairs Research and Practice";journal;"19496591, 19496605";"Taylor and Francis Ltd.";No;No;0,600;Q2;27;58;126;2763;247;124;1,37;47,64;66,90;0;17;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2025";"Education (Q2)";"Social Sciences"
299;24054;"Communication Education";journal;"03634523, 14795795";"Routledge";No;No;0,597;Q2;76;33;136;1614;263;135;1,27;48,91;57,45;0;9;United Kingdom;Western Europe;"Routledge";"1976-2025";"Communication (Q1); Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
300;17600155005;"Literacy Research and Instruction";journal;"19388071, 19388063";"Routledge";No;No;0,596;Q2;33;35;49;2183;92;49;1,72;62,37;75,26;0;13;United Kingdom;Western Europe;"Routledge";"2008-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
301;18700156718;"Zeitschrift fur Erziehungswissenschaft";journal;"18625215, 1434663X";"VS Verlag fur Sozialwissenschaften";No;No;0,595;Q2;30;88;201;5706;300;181;1,04;64,84;60,91;1;32;Germany;Western Europe;"VS Verlag fur Sozialwissenschaften";"2008-2025";"Education (Q2)";"Social Sciences"
302;5900152813;"International Journal of Art and Design Education";journal;"14768062, 14768070";"Wiley-Blackwell Publishing Ltd";No;No;0,592;Q2;34;48;143;1626;330;131;1,55;33,88;64,94;0;12;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2025";"Arts and Humanities (miscellaneous) (Q1); Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
303;19600166324;"International Journal of Early Childhood";journal;"18784658, 00207187";"Springer Netherlands";No;No;0,591;Q2;34;55;71;3015;192;69;2,41;54,82;75,66;3;29;Netherlands;Western Europe;"Springer Netherlands";"1969-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
304;21100390411;"Journal of Hospitality and Tourism Education";journal;"23256540, 10963758";"Taylor and Francis Ltd.";No;No;0,591;Q2;35;63;87;4036;345;75;3,00;64,06;38,78;0;41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1997-2013, 2015-2025";"Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Business, Management and Accounting; Social Sciences"
305;21101068029;"RIED-Revista Iberoamericana de Educacion a Distancia";journal;"13903306, 11382783";"Ibero-American Association for Distance Higher Education (AIESAD)";Yes;Yes;0,588;Q2;23;32;99;1736;371;99;3,40;54,25;47,25;1;16;Spain;Western Europe;"Ibero-American Association for Distance Higher Education (AIESAD)";"2019-2025";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
306;21100329302;"Journal of Information Literacy";journal;"17505968";"CILIP Information Literacy Group";Yes;Yes;0,587;Q2;17;34;81;1121;127;67;1,51;32,97;62,79;0;1;United Kingdom;Western Europe;"CILIP Information Literacy Group";"2014-2024";"Library and Information Sciences (Q1); Education (Q2); E-learning (Q2)";"Social Sciences"
307;21101021077;"Asian-Pacific Journal of Second and Foreign Language Education";journal;"23635169";"Springer Science + Business Media";Yes;No;0,583;Q2;21;62;113;4408;363;110;3,31;71,10;42,42;0;15;Germany;Western Europe;"Springer Science + Business Media";"2016-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
308;12100155734;"Ethnography and Education";journal;"17457823, 17457831";"Routledge";No;No;0,582;Q2;27;29;80;1284;146;78;1,58;44,28;65,12;0;11;United Kingdom;Western Europe;"Routledge";"2010-2025";"Cultural Studies (Q1); Education (Q2); Gender Studies (Q2)";"Social Sciences"
309;21100446523;"International Journal of Mentoring and Coaching in Education";journal;"20466862, 20466854";"Emerald Publishing";No;No;0,581;Q2;26;39;84;1973;226;83;2,55;50,59;70,09;0;11;United Kingdom;Western Europe;"Emerald Publishing";"2012-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
310;21100870584;"International Journal of School and Educational Psychology";journal;"21683603, 21683611";"Taylor and Francis Ltd.";No;No;0,581;Q2;24;20;110;1267;210;107;1,59;63,35;58,62;0;10;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2024";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
311;21101087907;"PSU Research Review";journal;"23984007, 23991747";"Emerald Group Holdings Ltd.";Yes;Yes;0,581;Q2;23;55;36;3778;197;36;5,56;68,69;34,51;0;21;United Kingdom;Western Europe;"Emerald Group Holdings Ltd.";"2017-2024";"Economics, Econometrics and Finance (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Business, Management and Accounting (miscellaneous) (Q2); Computer Science Applications (Q2); Education (Q2)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
312;21100903062;"Evolution: Education and Outreach";journal;"19366426, 19366434";"BioMed Central Ltd";Yes;No;0,580;Q2;40;22;46;1564;96;44;1,65;71,09;46,81;0;6;United Kingdom;Western Europe;"BioMed Central Ltd";"2008-2024";"Ecology, Evolution, Behavior and Systematics (Q2); Education (Q2)";"Agricultural and Biological Sciences; Social Sciences"
313;18400156722;"Research in Comparative and International Education";journal;"17454999";"SAGE Publications Inc.";No;No;0,580;Q2;28;32;88;1965;195;83;2,05;61,41;53,41;1;14;United Kingdom;Western Europe;"SAGE Publications Inc.";"2009-2025";"Education (Q2)";"Social Sciences"
314;200147114;"Quality in Higher Education";journal;"14701081, 13538322";"Routledge";No;No;0,579;Q2;51;30;76;1221;187;63;2,58;40,70;46,27;1;8;United Kingdom;Western Europe;"Routledge";"1995-2024";"Education (Q2)";"Social Sciences"
315;15415;"Phi Delta Kappan";journal;"19406487, 00317217";"SAGE Publications Inc.";No;No;0,576;Q2;71;133;407;1128;350;179;0,76;8,48;60,14;0;45;United Kingdom;Western Europe;"SAGE Publications Inc.";"1981, 1984, 1993-1994, 1996-2024";"Education (Q2)";"Social Sciences"
316;145250;"Industrial and Commercial Training";journal;"00197858";"Emerald Group Publishing Ltd.";No;No;0,575;Q2;45;27;91;2045;337;90;3,42;75,74;37,70;0;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1969-2025";"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Social Sciences"
317;19700188305;"Journal of Agricultural Education and Extension";journal;"1389224X, 17508622";"Taylor and Francis Ltd.";No;No;0,574;Q2;40;62;103;3810;382;93;3,50;61,45;44,04;0;42;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2010-2025";"Agricultural and Biological Sciences (miscellaneous) (Q1); Education (Q2); Geography, Planning and Development (Q2)";"Agricultural and Biological Sciences; Social Sciences"
318;19700187628;"Teacher Educator";journal;"08878730, 19388101";"Taylor and Francis Ltd.";No;No;0,574;Q2;28;36;72;1725;154;66;2,08;47,92;71,74;0;13;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1971-2025";"Education (Q2)";"Social Sciences"
319;21100447802;"Asian Education and Development Studies";journal;"20463170, 20463162";"Emerald Publishing";No;No;0,573;Q2;22;39;112;2041;371;109;2,81;52,33;53,26;0;19;United Kingdom;Western Europe;"Emerald Publishing";"2013-2025";"Development (Q2); Education (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
320;11400153314;"Contemporary Issues in Early Childhood";journal;"14639491";"SAGE Publications Inc.";No;No;0,573;Q2;36;67;103;3348;242;91;2,46;49,97;80,95;0;18;United Kingdom;Western Europe;"SAGE Publications Inc.";"2008-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
321;12695;"International Review of Education";journal;"15730638, 00208566";"Springer Netherlands";No;No;0,572;Q2;51;46;121;2719;317;105;1,84;59,11;51,76;0;29;Netherlands;Western Europe;"Springer Netherlands";"1955-2025";"Education (Q2); E-learning (Q2)";"Social Sciences"
322;18300156707;"Visitor Studies";journal;"10645578, 19347715";"Routledge";No;No;0,571;Q2;30;11;27;543;73;27;2,62;49,36;65,00;0;2;United Kingdom;Western Europe;"Routledge";"1988-1989, 1992-1993, 2007-2024";"Communication (Q1); Museology (Q1); Education (Q2); Tourism, Leisure and Hospitality Management (Q2)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
323;145159;"Journal of Deaf Studies and Deaf Education";journal;"14657325, 10814159";"Oxford University Press";No;No;0,570;Q2;75;64;126;3288;288;125;1,76;51,38;64,47;1;12;United Kingdom;Western Europe;"Oxford University Press";"1996, 2004-2024";"Education (Q2); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
324;16723;"Journal of Intellectual and Developmental Disability";journal;"13668250, 14699532";"Informa Healthcare";No;No;0,570;Q2;68;66;122;2841;264;118;1,90;43,05;68,89;1;19;United Kingdom;Western Europe;"Informa Healthcare";"1970-1991, 1993-1994, 1996-2025";"Arts and Humanities (miscellaneous) (Q1); Education (Q2); Medicine (miscellaneous) (Q2); Psychology (miscellaneous) (Q2)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
325;21100229165;"Research in Learning Technology";journal;"21567077, 21567069";"Association for Learning Technology";Yes;Yes;0,570;Q2;41;18;60;827;182;60;1,97;45,94;68,18;0;8;United Kingdom;Western Europe;"Association for Learning Technology";"2012-2024";"Computer Science Applications (Q2); Education (Q2)";"Computer Science; Social Sciences"
326;21100228077;"Higher Education, Skills and Work-based Learning";journal;"2042390X, 20423896";"Emerald Publishing";No;No;0,569;Q2;31;117;195;6724;653;192;3,07;57,47;50,00;0;97;United Kingdom;Western Europe;"Emerald Publishing";"2010-2025";"Education (Q2); Life-span and Life-course Studies (Q3)";"Social Sciences"
327;6400153173;"Improving Schools";journal;"13654802, 14757583";"SAGE Publications Ltd";No;No;0,567;Q2;33;1;49;82;101;42;2,30;82,00;0,00;0;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2024";"Education (Q2)";"Social Sciences"
328;21101068030;"Journal of Second Language Studies";journal;"25423835, 25423843";"John Benjamins Publishing Company";No;No;0,567;Q2;10;17;43;941;62;41;1,63;55,35;39,39;0;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2018-2025";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
329;11300153728;"Zeitschrift fur Evidenz, Fortbildung und Qualitat im Gesundheitswesen";journal;"22120289, 18659217";"Elsevier GmbH";No;No;0,564;Q2;36;87;299;2459;453;288;1,69;28,26;60,80;0;36;Germany;Western Europe;"Elsevier GmbH";"2008-2025";"Education (Q2); Health Policy (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
330;24236;"Prospects";journal;"00331538";"Springer Netherlands";No;No;0,561;Q2;41;75;143;2836;438;134;3,26;37,81;39,73;4;47;Netherlands;Western Europe;"Springer Netherlands";"1970, 1972-2025";"Education (Q2)";"Social Sciences"
331;12308;"Journal of Social Work Education";journal;"10437797, 21635811";"Taylor and Francis Ltd.";No;No;0,560;Q2;68;66;271;2960;564;246;1,78;44,85;75,00;0;22;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2025";"Education (Q2); Social Sciences (miscellaneous) (Q2); Social Work (Q3)";"Social Sciences"
332;21100778091;"Journal of Adult and Continuing Education";journal;"14779714, 14797194";"SAGE Publications Inc.";No;No;0,558;Q2;14;70;92;3444;241;86;1,89;49,20;52,57;0;42;United Kingdom;Western Europe;"SAGE Publications Inc.";"2014, 2016-2025";"Education (Q2)";"Social Sciences"
333;145468;"International Journal for Educational and Vocational Guidance";journal;"15731782, 18730388";"Springer Netherlands";No;No;0,557;Q2;33;91;149;6106;382;146;2,51;67,10;55,60;0;37;Netherlands;Western Europe;"Springer Netherlands";"2001, 2005-2025";"Visual Arts and Performing Arts (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
334;24359;"Women's Studies International Forum";journal;"02775395";"Elsevier Ltd";No;No;0,557;Q2;77;123;270;8033;627;265;2,38;65,31;72,13;0;104;United Kingdom;Western Europe;"Elsevier Ltd";"1982-2025";"Law (Q1); Development (Q2); Education (Q2); Gender Studies (Q2); Sociology and Political Science (Q2)";"Social Sciences"
335;19200156951;"English Teaching";journal;"11758708";"Emerald Group Publishing Ltd.";No;No;0,555;Q2;29;34;107;1711;152;100;1,41;50,32;63,16;0;11;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2008-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
336;21100372549;"Teaching English with Technology";journal;"16421027";"University of Nicosia";Yes;No;0,555;Q2;21;13;51;698;133;48;4,22;53,69;52,00;0;5;Cyprus;Western Europe;"University of Nicosia";"2014-2024";"Linguistics and Language (Q1); Education (Q2)";"Social Sciences"
337;4700152821;"Journal of Research in Childhood Education";journal;"02568543";"Taylor and Francis Ltd.";No;No;0,554;Q2;41;75;118;4580;250;115;1,95;61,07;71,98;3;35;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1986-2025";"Education (Q2); Developmental and Educational Psychology (Q3)";"Psychology; Social Sciences"
338;16400154714;"British Journal of Religious Education";journal;"17407931, 01416200";"Routledge";No;No;0,552;Q2;32;71;127;3266;195;115;1,40;46,00;44,53;0;14;United Kingdom;Western Europe;"Routledge";"1978-2025";"Religious Studies (Q1); Education (Q2)";"Arts and Humanities; Social Sciences"
